ID,X_MIN,X_MAX,Y_MIN,Y_MAX,date_lidar,hdom,cv_100,cv_tot,qual,larg_buff,date_maj,hdom_maj,si
3109,236463.727271000010660,236563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.8,5.3,30.0,100,-0.0,,,
3110,236563.727271000010660,236663.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.6,11.2,26.6,100,-0.0,,,
3111,236663.727271000010660,236763.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.9,10.3,19.9,100,-0.0,,,
3112,236763.727271000010660,236863.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,14.0,59.8,64.5,52,-0.0,,,
3113,236863.727271000010660,236963.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,9.5,48.3,54.1,91,-0.0,,,
3114,236963.727271000010660,237063.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,21.3,7.1,30.9,100,-0.0,,,
3115,237063.727271000010660,237163.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,20.3,16.8,23.0,100,-0.0,,,
3116,237163.727271000010660,237263.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.8,5.9,28.9,100,-0.0,,,
3117,237263.727271000010660,237363.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,20.4,26.8,42.8,100,-0.0,,,
3118,237363.727271000010660,237463.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,21.0,21.4,38.5,100,-0.0,,,
3119,237463.727271000010660,237563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,20.6,19.2,23.3,100,-0.0,,,
3120,237563.727271000010660,237663.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,23.3,5.4,15.0,100,-0.0,,,
3121,237663.727271000010660,237763.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,23.1,6.8,22.4,100,-0.0,,,
3122,237763.727271000010660,237863.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,22.9,7.7,20.6,100,-0.0,,,
3123,237863.727271000010660,237963.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,20.9,22.1,39.5,100,-0.0,,,
3124,237963.727271000010660,238063.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,22.9,13.6,26.3,100,-0.0,,,
3125,238063.727271000010660,238163.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,23.9,7.2,22.8,100,-0.0,,,
3126,238163.727271000010660,238263.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.5,8.5,34.0,100,-0.0,,,
3127,238263.727271000010660,238363.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.2,8.8,32.5,100,-0.0,,,
3128,238363.727271000010660,238463.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,27.0,17.1,31.2,100,-0.0,,,
3129,238463.727271000010660,238563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.1,22.8,36.6,100,-0.0,,,
3130,238563.727271000010660,238663.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,27.8,15.3,27.6,100,-0.0,,,
3131,238663.727271000010660,238763.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,31.7,20.1,20.7,94,-0.0,,,
3132,238763.727271000010660,238863.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.5,20.3,21.2,33,-0.0,,,
3133,238863.727271000010660,238963.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,30.4,3.4,7.0,100,-0.0,,,
3134,238963.727271000010660,239063.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,29.8,4.8,7.3,100,-0.0,,,
3135,239063.727271000010660,239163.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,15.4,12.4,13.3,19,-0.0,,,
3136,239163.727271000010660,239263.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,14.4,35.5,38.2,12,-0.0,,,
3137,239263.727271000010660,239363.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,14.2,34.2,36.8,46,-0.0,,,
3138,239363.727271000010660,239463.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,18.9,23.5,24.9,55,-0.0,,,
3139,239463.727271000010660,239563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,15.7,34.1,36.5,56,-0.0,,,
3140,239563.727271000010660,239663.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,18.7,38.8,41.0,97,-0.0,,,
3141,239663.727271000010660,239763.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,21.3,23.8,45.9,100,-0.0,,,
3142,239763.727271000010660,239863.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,8.7,21.7,29.9,100,-0.0,,,
3143,239863.727271000010660,239963.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,6.0,13.9,16.7,82,-0.0,,,
3144,239963.727271000010660,240063.727271000010660,51207.006024000002071,51307.006024000002071,,,,,,-0.0,,,
3145,240063.727271000010660,240163.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,7.0,14.8,17.4,9,-0.0,,,
3146,240163.727271000010660,240263.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,8.7,20.0,22.7,37,-0.0,,,
3147,240263.727271000010660,240363.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,7.5,19.5,22.6,7,-0.0,,,
3148,240363.727271000010660,240463.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,17.6,36.1,38.3,79,-0.0,,,
3149,240463.727271000010660,240563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,18.4,25.7,27.2,33,-0.0,,,
3150,240563.727271000010660,240663.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,7.0,15.7,18.4,4,-0.0,,,
3151,240663.727271000010660,240763.727271000010660,51207.006024000002071,51307.006024000002071,,,,,,-0.0,,,
3152,240763.727271000010660,240863.727271000010660,51207.006024000002071,51307.006024000002071,,,,,,-0.0,,,
3153,240863.727271000010660,240963.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,5.8,1.5,1.8,2,-0.0,,,
3154,240963.727271000010660,241063.727271000010660,51207.006024000002071,51307.006024000002071,,,,,,-0.0,,,
3155,241063.727271000010660,241163.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,14.3,13.8,14.9,7,-0.0,,,
3156,241163.727271000010660,241263.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,19.0,32.5,34.3,7,-0.0,,,
3157,241263.727271000010660,241363.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,28.1,23.2,24.1,62,-0.0,,,
3158,241363.727271000010660,241463.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,34.3,3.8,25.9,100,-0.0,,,
3159,241463.727271000010660,241563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.2,28.5,52.5,100,-0.0,,,
3160,241563.727271000010660,241663.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,27.0,4.2,7.9,100,-0.0,,,
3161,241663.727271000010660,241763.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.4,2.9,7.0,100,-0.0,,,
3162,241763.727271000010660,241863.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,23.2,11.1,22.1,100,-0.0,,,
3163,241863.727271000010660,241963.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,23.5,4.8,12.3,100,-0.0,,,
3164,241963.727271000010660,242063.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,23.5,4.7,7.7,100,-0.0,,,
3165,242063.727271000010660,242163.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,22.6,5.8,11.5,100,-0.0,,,
3166,242163.727271000010660,242263.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,21.4,7.3,9.9,100,-0.0,,,
3167,242263.727271000010660,242363.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.8,7.1,15.0,100,-0.0,,,
3168,242363.727271000010660,242463.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.2,7.2,19.4,100,-0.0,,,
3169,242463.727271000010660,242563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,20.5,26.4,27.8,84,-0.0,,,
3170,242563.727271000010660,242663.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.5,3.7,13.0,100,-0.0,,,
3171,242663.727271000010660,242763.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,23.4,20.6,46.9,100,-0.0,,,
3172,242763.727271000010660,242863.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,21.1,31.8,39.1,100,-0.0,,,
3173,242863.727271000010660,242963.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,13.8,63.7,68.8,95,-0.0,,,
3174,242963.727271000010660,243063.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,19.5,44.8,53.8,100,-0.0,,,
3175,243063.727271000010660,243163.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,21.5,31.2,44.6,100,-0.0,,,
3176,243163.727271000010660,243263.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,17.4,48.7,53.6,100,-0.0,,,
3177,243263.727271000010660,243363.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.6,11.7,32.2,100,-0.0,,,
3178,243363.727271000010660,243463.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.4,10.8,25.7,100,-0.0,,,
3179,243463.727271000010660,243563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.0,8.2,22.8,100,-0.0,,,
3180,243563.727271000010660,243663.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,23.5,17.0,27.9,100,-0.0,,,
3181,243663.727271000010660,243763.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,23.8,10.7,21.6,100,-0.0,,,
3182,243763.727271000010660,243863.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.9,7.4,18.5,100,-0.0,,,
3183,243863.727271000010660,243963.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.8,5.6,23.3,100,-0.0,,,
3184,243963.727271000010660,244063.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.1,9.2,22.8,100,-0.0,,,
3185,244063.727271000010660,244163.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.1,6.3,16.0,100,-0.0,,,
3186,244163.727271000010660,244263.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.9,12.7,29.0,100,-0.0,,,
3187,244263.727271000010660,244363.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,23.5,21.1,32.1,100,-0.0,,,
3188,244363.727271000010660,244463.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.1,8.5,20.8,100,-0.0,,,
3189,244463.727271000010660,244563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.0,12.7,26.9,100,-0.0,,,
3190,244563.727271000010660,244663.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.6,6.9,24.9,100,-0.0,,,
3191,244663.727271000010660,244763.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,21.2,20.8,32.9,100,-0.0,,,
3192,244763.727271000010660,244863.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.4,5.9,25.6,100,-0.0,,,
3193,244863.727271000010660,244963.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,21.6,15.2,24.4,100,-0.0,,,
3194,244963.727271000010660,245063.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,22.8,13.0,23.9,100,-0.0,,,
3195,245063.727271000010660,245163.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,17.3,20.8,27.8,100,-0.0,,,
3196,245163.727271000010660,245263.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.5,31.9,45.2,100,-0.0,,,
3197,245263.727271000010660,245363.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.4,14.5,22.6,100,-0.0,,,
3198,245363.727271000010660,245463.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.7,5.4,21.1,100,-0.0,,,
3199,245463.727271000010660,245563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.4,3.9,18.3,100,-0.0,,,
3200,245563.727271000010660,245663.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.8,7.4,22.9,100,-0.0,,,
3201,245663.727271000010660,245763.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.5,11.1,22.2,100,-0.0,,,
3202,245763.727271000010660,245863.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,25.2,10.6,23.0,100,-0.0,,,
3203,245863.727271000010660,245963.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,24.8,7.2,24.3,100,-0.0,,,
3204,245963.727271000010660,246063.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,27.8,7.5,22.7,100,-0.0,,,
3205,246063.727271000010660,246163.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,26.5,6.1,16.9,100,-0.0,,,
3206,246163.727271000010660,246263.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,28.3,7.5,19.6,100,-0.0,,,
3207,246263.727271000010660,246363.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,31.2,5.7,16.9,100,-0.0,,,
3208,246363.727271000010660,246463.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,29.0,4.9,14.4,100,-0.0,,,
3209,246463.727271000010660,246563.727271000010660,51207.006024000002071,51307.006024000002071,2014/01/01,27.2,10.5,17.6,100,-0.0,,,
3259,236163.727271000010660,236263.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,25.2,4.4,18.5,100,-0.0,,,
3260,236263.727271000010660,236363.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,26.4,5.7,18.2,100,-0.0,,,
3261,236363.727271000010660,236463.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,24.1,19.7,38.4,100,-0.0,,,
3262,236463.727271000010660,236563.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,27.0,6.8,31.8,100,-0.0,,,
3263,236563.727271000010660,236663.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,25.7,6.9,34.5,100,-0.0,,,
3264,236663.727271000010660,236763.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,20.9,26.2,40.8,100,-0.0,,,
3265,236763.727271000010660,236863.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,10.5,27.2,35.1,100,-0.0,,,
3266,236863.727271000010660,236963.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,22.2,5.0,34.6,100,-0.0,,,
3267,236963.727271000010660,237063.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,24.8,6.8,24.6,100,-0.0,,,
3268,237063.727271000010660,237163.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,23.8,6.3,28.2,100,-0.0,,,
3269,237163.727271000010660,237263.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,22.0,21.9,35.8,100,-0.0,,,
3270,237263.727271000010660,237363.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,22.0,17.7,31.0,100,-0.0,,,
3271,237363.727271000010660,237463.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,21.1,30.8,44.9,100,-0.0,,,
3272,237463.727271000010660,237563.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,23.5,17.4,38.2,100,-0.0,,,
3273,237563.727271000010660,237663.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,22.3,5.4,14.8,100,-0.0,,,
3274,237663.727271000010660,237763.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,23.6,5.8,21.6,100,-0.0,,,
3275,237763.727271000010660,237863.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,22.2,7.0,20.9,100,-0.0,,,
3276,237863.727271000010660,237963.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,23.0,14.2,25.2,100,-0.0,,,
3277,237963.727271000010660,238063.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,26.3,5.1,26.1,100,-0.0,,,
3278,238063.727271000010660,238163.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,23.7,11.4,29.0,100,-0.0,,,
3279,238163.727271000010660,238263.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,33.5,17.2,32.7,100,-0.0,,,
3280,238263.727271000010660,238363.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,26.7,18.6,24.8,100,-0.0,,,
3281,238363.727271000010660,238463.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,24.0,5.6,21.0,100,-0.0,,,
3282,238463.727271000010660,238563.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,25.2,7.3,17.7,100,-0.0,,,
3283,238563.727271000010660,238663.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,24.3,3.3,16.4,100,-0.0,,,
3284,238663.727271000010660,238763.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,28.4,9.5,17.7,100,-0.0,,,
3285,238763.727271000010660,238863.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,32.3,2.6,10.8,100,-0.0,,,
3286,238863.727271000010660,238963.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,32.6,2.3,5.6,100,-0.0,,,
3287,238963.727271000010660,239063.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,32.1,2.9,6.0,100,-0.0,,,
3288,239063.727271000010660,239163.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,27.8,20.1,20.9,56,-0.0,,,
3289,239163.727271000010660,239263.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,12.5,32.6,35.5,54,-0.0,,,
3290,239263.727271000010660,239363.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,20.9,34.4,48.9,100,-0.0,,,
3291,239363.727271000010660,239463.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,22.2,31.0,47.8,100,-0.0,,,
3292,239463.727271000010660,239563.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,13.0,35.1,38.1,65,-0.0,,,
3293,239563.727271000010660,239663.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,6.3,13.7,16.4,11,-0.0,,,
3294,239663.727271000010660,239763.727271000010660,51107.006024000002071,51207.006024000002071,2014/01/01,10.2,38.9,43.2,3,-0.0,,,
